"","exp_id","cmap_score","p","q","subset_comparison_id","analysis_id","name","concentration","duration","cell_line","array_platform","vehicle","vendor","vendor_catalog_id","vendor_catalog_name","drug_concept_id","cas_number","DrugBank.ID","valid"
"636",3059,0.107903231468758,0.04907,0.135319620253165,"preeclampsia_vs_PretermControls","cmap","levobunolol",1.22e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","847","(-) -Levobunolol hydrochloride [27912-14-7]","C0006388","27912-14-7","DB01210",1
"637",3061,0,1,1,"preeclampsia_vs_PretermControls","cmap","niclosamide",1.22e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","40","Niclosamide [50-65-7]","C0028017","50-65-7","DB06803",1
"638",3064,0.137372983913034,0.00331,0.017331330472103,"preeclampsia_vs_PretermControls","cmap","nadolol",1.3e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","818","Nadolol [42200-33-9]","C0027302","42200-33-9","DB01203",1
"639",3065,0,1,1,"preeclampsia_vs_PretermControls","cmap","benzathine benzylpenicillin",4.2e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","1028","Benzathine benzylpenicillin [5928-84-7]","NULL","5928-84-7","DB09323",1
"640",3066,-0.0875932014329994,0.18491,0.386277644642246,"preeclampsia_vs_PretermControls","cmap","metronidazole",2.34e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","81","Metronidazole [443-48-1]","C0353490","443-48-1","DB00916",1
"641",3074,0.106653977063663,0.05384,0.145384683488269,"preeclampsia_vs_PretermControls","cmap","cinchocaine",1.16e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","76","Dibucaine [85-79-0]","NULL","85-79-0","DB00527",1
"642",3077,0,1,1,"preeclampsia_vs_PretermControls","cmap","co-dergocrine mesilate",6.4e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","569","Dihydroergotoxine mesylate [8067-24-1]","NULL","8067-24-1","DB01049",1
"643",3089,0.161538828396758,0.00024,0.0021981981981982,"preeclampsia_vs_PretermControls","cmap","trimipramine",9.8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","806","Trimipramine maleate salt [521-78-8]","C0041056","521-78-8","DB00726",1
"644",3091,0.169099433960577,9e-05,0.000968253968253968,"preeclampsia_vs_PretermControls","cmap","thioridazine",9.8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","78","Thioridazine hydrochloride [130-61-0]","C0039943","130-61-0","DB00679",1
"645",3094,0.0849953765664117,0.21096,0.427932845744681,"preeclampsia_vs_PretermControls","cmap","tolmetin",1.26e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","856","Tolmetin sodium salt dihydrate [64490-92-2]","C0040377","64490-92-2","DB00500",1
"646",3105,0,1,1,"preeclampsia_vs_PretermControls","cmap","alprostadil",1.12e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","1018","Alprostadil [745-65-3]","C0002335","745-65-3","DB00770",1
"647",3115,0.0814859056481733,0.24829,0.493666558018253,"preeclampsia_vs_PretermControls","cmap","amiloride",1.32e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","7","Amiloride hydrochloride dihydrate [17440-83-4]","C0002502","17440-83-4","DB00594",1
"648",3120,0.0878672210150291,0.18239,0.382460983155724,"preeclampsia_vs_PretermControls","cmap","fluvoxamine",9.2e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","995","Fluvoxamine maleate [61718-82-9]","C0085228","61718-82-9","DB00176",1
"649",3121,0,1,1,"preeclampsia_vs_PretermControls","cmap","oxybuprocaine",1.16e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","57","Benoxinate hydrochloride [5987-82-6]","APRD00817","5987-82-6","DB00892",1
"650",3127,-0.0894925847875125,0.16661,0.355108665269043,"preeclampsia_vs_PretermControls","cmap","ginkgolide A",9.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","444","Ginkgolide A [15291-75-5]","NULL","15291-75-5","DB06743",1
"651",3134,-0.153723246763182,0.00059,0.00453274559193955,"preeclampsia_vs_PretermControls","cmap","azacitidine",1.64e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","866","Azacytidine-5 [320-67-2]","C0004475","320-67-2","DB00928",1
"652",3135,0,1,1,"preeclampsia_vs_PretermControls","cmap","fluticasone",8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","997","Fluticasone propionate [80474-14-2]","C0117996","80474-14-2","DB00588",1
"653",3137,0,1,1,"preeclampsia_vs_PretermControls","cmap","brompheniramine",9.2e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","475","Brompheniramine maleate [980-71-2]","C1330620","980-71-2","DB00835",1
"654",3139,-0.100049190220179,0.08658,0.209828367103695,"preeclampsia_vs_PretermControls","cmap","trihexyphenidyl",1.18e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","701","Trihexyphenidyl-D,L Hydrochloride [58947-95-8]","C0041009","58947-95-8","DB00376",1
"655",3140,0,1,1,"preeclampsia_vs_PretermControls","cmap","levobunolol",1.22e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","847","(-) -Levobunolol hydrochloride [27912-14-7]","C0006388","27912-14-7","DB01210",1
"656",3142,0,1,1,"preeclampsia_vs_PretermControls","cmap","niclosamide",1.22e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","40","Niclosamide [50-65-7]","C0028017","50-65-7","DB06803",1
"657",3143,-0.184987477648712,2e-05,0.000301980198019802,"preeclampsia_vs_PretermControls","cmap","mycophenolic acid",1.24e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","556","Mycophenolic acid [24280-93-1]","C0026933","24280-93-1","DB01024",1
"658",3145,0,1,1,"preeclampsia_vs_PretermControls","cmap","nadolol",1.3e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","818","Nadolol [42200-33-9]","C0027302","42200-33-9","DB01203",1
"659",3146,-0.112656533530988,0.03351,0.10010333006856,"preeclampsia_vs_PretermControls","cmap","benzathine benzylpenicillin",4.2e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1028","Benzathine benzylpenicillin [5928-84-7]","NULL","5928-84-7","DB09323",1
"660",3147,-0.136154074930756,0.00383,0.0193242349048801,"preeclampsia_vs_PretermControls","cmap","metronidazole",2.34e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","81","Metronidazole [443-48-1]","C0353490","443-48-1","DB00916",1
"661",3149,0,1,1,"preeclampsia_vs_PretermControls","cmap","metacycline",8.4e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","964","Methacycline hydrochloride [3963-95-9]","NULL","3963-95-9","DB00931",1
"662",3163,0.13455756621926,0.00452,0.0218478605388273,"preeclampsia_vs_PretermControls","cmap","propylthiouracil",2.34e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","494","Propylthiouracil [51-52-5]","C0033511","51-52-5","DB00550",1
"663",3164,0,1,1,"preeclampsia_vs_PretermControls","cmap","diflorasone",8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","619","Diflorasone Diacetate [33564-31-7]","C0304612","33564-31-7","DB00223",1
"664",3166,-0.115985173880515,0.02563,0.0818978522786799,"preeclampsia_vs_PretermControls","cmap","sotalol",1.3e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","966","Sotalol hydrochloride [959-24-0]","C0037707","959-24-0","DB00489",1
"665",3168,-0.0987329109316716,0.09491,0.226152734375,"preeclampsia_vs_PretermControls","cmap","tobramycin",8.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","544","Tobramycin [32986-56-4]","C0027519","32986-56-4","DB00684",1
"666",3169,0.148056684090652,0.00113,0.00755811403508772,"preeclampsia_vs_PretermControls","cmap","trimipramine",9.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","806","Trimipramine maleate salt [521-78-8]","C0041056","521-78-8","DB00726",1
"667",3170,0.14824575304837,0.00113,0.00755811403508772,"preeclampsia_vs_PretermControls","cmap","thioridazine",9.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","78","Thioridazine hydrochloride [130-61-0]","C0039943","130-61-0","DB00679",1
"668",3176,0,1,1,"preeclampsia_vs_PretermControls","cmap","myricetin",1.26e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","465","Myricetin [529-44-2]","NULL","529-44-2","DB02375",1
"669",3185,0.126080429528903,0.01046,0.0417305428384565,"preeclampsia_vs_PretermControls","cmap","alprostadil",1.12e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1018","Alprostadil [745-65-3]","C0002335","745-65-3","DB00770",1
"670",3186,0.113771531174561,0.03056,0.0933928928928929,"preeclampsia_vs_PretermControls","cmap","trimethobenzamide",9.4e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","80","Trimethobenzamide hydrochloride [554-92-7]","C0145932","554-92-7","DB00662",1
"671",3188,0.107235176778441,0.05162,0.140823792486583,"preeclampsia_vs_PretermControls","cmap","tenoxicam",1.18e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","527","Tenoxicam [59804-37-4]","C0076096","59804-37-4","DB00469",1
"672",3205,-0.146457318852315,0.00127,0.0082855614973262,"preeclampsia_vs_PretermControls","cmap","molindone",1.28e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","1035","Molindone hydrochloride [15622-65-8]","C0026388","15622-65-8","DB01618",1
"673",3206,0,1,1,"preeclampsia_vs_PretermControls","cmap","idoxuridine",1.12e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","18","Idoxuridine [54-42-2]","C0020811","54-42-2","DB00249",1
"674",3225,0.151298221071001,0.00074,0.00534834123222749,"preeclampsia_vs_PretermControls","cmap","scopolamine",1.18e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","877","Scopolamine hydrochloride [55-16-3]","C0036442","55-16-3","DB00747",1
"675",3236,0.112191168049557,0.03496,0.103622934888241,"preeclampsia_vs_PretermControls","cmap","minaprine",1.08e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","66","Minaprine dihydrochloride [25953-17-7]","C0771667","25953-17-7","DB00805",1
"676",3241,0,1,1,"preeclampsia_vs_PretermControls","cmap","doxylamine",1.02e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","27","Doxylamine succinate [562-10-7]","C0058733","562-10-7","DB00366",1
"677",3246,0,1,1,"preeclampsia_vs_PretermControls","cmap","letrozole",1.4e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","1025","Letrozole [112809-51-5]","C0246421","112809-51-5","DB01006",1
"678",3262,-0.13385088631818,0.00486,0.0230170807453416,"preeclampsia_vs_PretermControls","cmap","tocainide",1.74e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","1027","Tocainide hydrochloride","C0543471","NULL","DB01056",1
"679",3267,0.157594047627327,0.00035,0.00296940194714882,"preeclampsia_vs_PretermControls","cmap","zuclopenthixol",9.2e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","998","Zuclopenthixol hydrochloride [633-59-0]","C0350505","633-59-0","DB01624",1
"680",3269,0.0861107054015018,0.19981,0.410799123693967,"preeclampsia_vs_PretermControls","cmap","primaquine",8.8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","476","Primaquine diphosphate [63-45-6]","C0033126","63-45-6","DB01087",1
"681",3272,0.116345800044446,0.02492,0.0803446088794926,"preeclampsia_vs_PretermControls","cmap","medrysone",1.16e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","743","Medrysone [2668-66-8]","C0065865","2668-66-8","DB00253",1
"682",3273,0.122704470191273,0.0145,0.0537037037037037,"preeclampsia_vs_PretermControls","cmap","demeclocycline",8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","753","Demeclocycline hydrochloride [64-73-3]","C0011276","64-73-3","DB00618",1
"683",3275,0.130121380035312,0.00717,0.0312184154175589,"preeclampsia_vs_PretermControls","cmap","levonorgestrel",1.28e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","773","Norgestrel-(-)-D [797-63-7]","C0023566","797-63-7","DB00367",1
"684",3276,0.162771067837627,0.00021,0.00202369668246446,"preeclampsia_vs_PretermControls","cmap","cloperastine",1.1e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","793","Cloperastine hydrochloride [14984-68-0]","MMS_608","14984-68-0","DB09002",1
"685",3277,0.138867195844474,0.00293,0.0159012455516014,"preeclampsia_vs_PretermControls","cmap","flumetasone",9.8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","734","Flumethasone [2135-17-3]","NULL","2135-17-3","DB00663",1
"686",3279,0.141646016875533,0.00215,0.0125622605363985,"preeclampsia_vs_PretermControls","cmap","fenoprofen",7.2e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","754","Fenoprofen calcium salt dihydrate [53746-45-5]","C0015837","53746-45-5","DB00573",1
"687",3283,0,1,1,"preeclampsia_vs_PretermControls","cmap","bromopride",1.16e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","704","Bromopride [4093-35-0]","C0054129","4093-35-0","DB09018",1
"688",3284,0,1,1,"preeclampsia_vs_PretermControls","cmap","fenbufen",1.58e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","218","Fenbufen [36330-85-5]","C0060156","36330-85-5","DB08981",1
"689",3285,0.136943345716584,0.00347,0.0179533502968618,"preeclampsia_vs_PretermControls","cmap","tropicamide",1.4e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","228","Tropicamide [1508-75-4]","C0041190","1508-75-4","DB00809",1
"690",3286,0.117366076913931,0.0227,0.0744717893605588,"preeclampsia_vs_PretermControls","cmap","lomefloxacin",1.04e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","238","Lomefloxacin hydrochloride [98079-52-8]","C0770927","98079-52-8","DB00978",1
"691",3287,0.0866923191056769,0.19413,0.401421355932203,"preeclampsia_vs_PretermControls","cmap","hydralazine",2.04e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","169","Hydralazine hydrochloride [304-20-1]","C0020223","304-20-1","DB01275",1
"692",3289,0,1,1,"preeclampsia_vs_PretermControls","cmap","prilocaine",1.56e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","199","Prilocaine hydrochloride [1786-81-8]","C0008846","1786-81-8","DB00750",1
"693",3306,0.127503766475536,0.00918,0.0375573440643863,"preeclampsia_vs_PretermControls","cmap","flunisolide",9.2e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","643","Flunisolide [3385-03-3]","C0060501","3385-03-3","DB00180",1
"694",3311,0.206382905086141,0,0,"preeclampsia_vs_PretermControls","cmap","promazine",1.24e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","693","Promazine hydrochloride [53-60-1]","C0546875","53-60-1","DB00420",1
"695",3343,0,1,1,"preeclampsia_vs_PretermControls","cmap","dantrolene",1.18e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","291","Dantrolene sodium salt [14663-23-1]","C0010976","14663-23-1","DB01219",1
"696",3347,0,1,1,"preeclampsia_vs_PretermControls","cmap","nialamide",1.34e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1099","Nialamide [51-12-7]","C0027999","51-12-7","DB04820",1
"697",3349,0.0885471158021078,0.17586,0.371192387543253,"preeclampsia_vs_PretermControls","cmap","rifabutin",4.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1109","Rifabutin [72559-06-9]","C0140575","72559-06-9","DB00615",1
"698",3350,-0.125556443148823,0.01106,0.043650290885585,"preeclampsia_vs_PretermControls","cmap","quinethazone",1.38e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1050","Quinethazone [73-49-4]","C0164608","73-49-4","DB01325",1
"699",3351,-0.0915568601189441,0.14795,0.322434798142194,"preeclampsia_vs_PretermControls","cmap","oxaprozin",1.36e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1060","Oxaprozin [21256-18-8]","C0069739","21256-18-8","DB00991",1
"700",3354,-0.104941137331544,0.06081,0.159270502361529,"preeclampsia_vs_PretermControls","cmap","homosalate",1.52e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1090","Homosalate [118-56-9]","C0304631","118-56-9","DB11064",1
"701",3359,0,1,1,"preeclampsia_vs_PretermControls","cmap","phenelzine",1.7e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","170","Phenelzine sulfate [156-51-4]","C0031392","156-51-4","DB00780",1
"702",3361,0,1,1,"preeclampsia_vs_PretermControls","cmap","tolbutamide",1.48e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","190","Tolbutamide [64-77-7]","C0040374","64-77-7","DB01124",1
"703",3365,-0.13399313307507,0.00477,0.0227498045347928,"preeclampsia_vs_PretermControls","cmap","ethotoin",1.96e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","696","Ethotoin [86-35-1]","C0015046","86-35-1","DB00754",1
"704",3366,0,1,1,"preeclampsia_vs_PretermControls","cmap","chlorcyclizine",1.18e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","706","(1-[(4-Chlorophenyl)phenyl-methyl]-4-methylpiperazine) [1620-21-9]","C0770863","(4-Chlorophenyl)phenyl-me","DB08936",1
"705",3367,-0.104333732087921,0.06369,0.165042056074766,"preeclampsia_vs_PretermControls","cmap","pramocaine",1.22e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","716","Pramoxine hydrochloride [637-58-1]","NULL","637-58-1","DB09345",1
"706",3368,0.135186705906238,0.00432,0.021166265060241,"preeclampsia_vs_PretermControls","cmap","diethylstilbestrol",1.5e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","756","Diethylstilbestrol [56-53-1]","C0060692","56-53-1","DB00255",1
"707",3385,0.108192651456365,0.04797,0.132886920980926,"preeclampsia_vs_PretermControls","cmap","rescinnamine",6.4e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","568","Rescinnamin [24815-24-5]","C0035167","24815-24-5","DB01180",1
"708",3386,0,1,1,"preeclampsia_vs_PretermControls","cmap","etidronic acid",1.6e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","863","Etidronic acid, disodium salt [7414-83-7]","NULL","7414-83-7","DB01077",1
"709",3389,0.142214879706273,0.00201,0.0118923375363725,"preeclampsia_vs_PretermControls","cmap","cefixime",8.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","462","Cefixime [79350-37-1]","C0060400","79350-37-1","DB00671",1
"710",3394,0,1,1,"preeclampsia_vs_PretermControls","cmap","cyanocobalamin",3e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","433","Cyanocobalamin [68-19-9]","MMS_635","68-19-9","DB00115",1
"711",3395,0,1,1,"preeclampsia_vs_PretermControls","cmap","pentamidine",6.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","553","Pentamidine isethionate [140-64-7]","C0030863","140-64-7","DB00738",1
"712",3396,-0.0976844413842348,0.10173,0.238857967667436,"preeclampsia_vs_PretermControls","cmap","bicuculline",1.08e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","589","Bicuculline (+) [485-49-4]","NULL","485-49-4","DB11562",1
"713",3402,0.119937986044252,0.01808,0.0626280522430437,"preeclampsia_vs_PretermControls","cmap","beclometasone",7.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","855","Beclomethasone dipropionate [5534-09-8]","NULL","5534-09-8","DB00394",1
"714",3404,0.137191780753865,0.00339,0.0176592655849701,"preeclampsia_vs_PretermControls","cmap","dicycloverine",1.16e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","48","Dicyclomine hydrochloride [67-92-5]","NULL","67-92-5","DB00804",1
"715",3406,0.0768254614077427,0.30203,0.585813354531002,"preeclampsia_vs_PretermControls","cmap","terconazole",7.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","495","Terconazole [67915-31-5]","C0076115","67915-31-5","DB00251",1
"716",3410,0.118723796541102,0.02018,0.0681605758582503,"preeclampsia_vs_PretermControls","cmap","ciclosporin",3.4e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","435","Cyclosporin A [59865-13-3]","NULL","59865-13-3","DB00091",1
"717",3416,0,1,1,"preeclampsia_vs_PretermControls","cmap","bacampicillin",8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","416","Bacampicillin hydrochloride [37661-08-8]","C0052865","37661-08-8","DB01602",1
"718",3421,0.137387307946179,0.00331,0.017331330472103,"preeclampsia_vs_PretermControls","cmap","naringenin",1.46e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","466","Naringenine [480-41-1]","EXPT02295","480-41-1","DB03467",1
"719",3426,0,1,1,"preeclampsia_vs_PretermControls","cmap","haloperidol",1e-05,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","H1512","haloperidol","C0720809","NULL","DB00502",1
"720",3428,0,1,1,"preeclampsia_vs_PretermControls","cmap","fulvestrant",1e-06,6,"PC3","HT_HG-U133A","DMSO","Tocris","1047","ICI 182,780","C0935916","NULL","DB00947",1
"721",3430,0,1,1,"preeclampsia_vs_PretermControls","cmap","sirolimus",1e-07,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","R0395","Rapamycin","C0072980","NULL","DB00877",1
"722",3432,0,1,1,"preeclampsia_vs_PretermControls","cmap","valproic acid",0.001,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","P4543","2-propylpentanoic acid","NULL","NULL","DB00313",1
"723",3434,0,1,1,"preeclampsia_vs_PretermControls","cmap","tretinoin",1e-06,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","R2625","retinoic acid","C0040845","NULL","DB00755",1
"724",3437,0,1,1,"preeclampsia_vs_PretermControls","cmap","valproic acid",2e-04,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","P4543","2-propylpentanoic acid","NULL","NULL","DB00313",1
"725",3438,0.220661978981924,0,0,"preeclampsia_vs_PretermControls","cmap","prochlorperazine",1e-05,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","P9178","prochlorperazine dimaleate salt","C0770888","NULL","DB00433",1
"726",3440,0,1,1,"preeclampsia_vs_PretermControls","cmap","chlorpromazine",1e-06,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","C0982","chlorpromazine hydrochloride","C0008286","NULL","DB00477",1
"727",3443,0,1,1,"preeclampsia_vs_PretermControls","cmap","vorinostat",1e-05,6,"PC3","HT_HG-U133A","DMSO","BioVision","1604-1","SAHA","MMS_422","NULL","DB02546",1
"728",3444,0.148849183993779,0.00101,0.00683795782463929,"preeclampsia_vs_PretermControls","cmap","sirolimus",1e-07,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","R0395","Rapamycin","C0072980","NULL","DB00877",1
"729",3445,0,1,1,"preeclampsia_vs_PretermControls","cmap","valproic acid",5e-05,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","P4543","2-propylpentanoic acid","NULL","NULL","DB00313",1
"730",3447,0.133733934313461,0.00489,0.0231411947245927,"preeclampsia_vs_PretermControls","cmap","trifluoperazine",1e-05,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","T6062","trifluoperazine dihydrochloride","C0304381","NULL","DB00831",1
"731",3451,0.08809913787536,0.18005,0.378074010327022,"preeclampsia_vs_PretermControls","cmap","geldanamycin",1e-06,6,"PC3","HT_HG-U133A","DMSO","MP Biomedicals","195994","geldanamycin","EXPT01571","NULL","DB02424",1
"732",3452,0.120304408059744,0.01763,0.0615932494279176,"preeclampsia_vs_PretermControls","cmap","clozapine",1e-05,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","C-6305","clozapine","C0009079","NULL","DB00363",1
"733",3453,0.184247595797974,2e-05,0.000301980198019802,"preeclampsia_vs_PretermControls","cmap","thioridazine",1e-05,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","T9025","thioridazine hydrochloride","C0039943","NULL","DB00679",1
"734",3455,0,1,1,"preeclampsia_vs_PretermControls","cmap","troglitazone",1e-05,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","T2573","troglitazone","C0245514","NULL","DB00197",1
"735",3456,-0.0964108030036422,0.11038,0.254562570888469,"preeclampsia_vs_PretermControls","cmap","rosiglitazone",1e-05,6,"PC3","HT_HG-U133A","DMSO","LKT Laboratories","R5772","rosiglitazone","C0289313","NULL","DB00412",1
"736",3458,0,1,1,"preeclampsia_vs_PretermControls","cmap","genistein",1e-05,6,"PC3","HT_HG-U133A","DMSO","Calbiochem","345834","genistein","NULL","NULL","DB01645",1
"737",3460,0.135377596417303,0.0042,0.0208292682926829,"preeclampsia_vs_PretermControls","cmap","fluphenazine",1e-05,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","F8548","fluphenazine dihydrochloride","C0700567","NULL","DB00623",1
"738",3463,0,1,1,"preeclampsia_vs_PretermControls","cmap","valproic acid",5e-04,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","P4543","2-propylpentanoic acid","NULL","NULL","DB00313",1
"739",3464,0,1,1,"preeclampsia_vs_PretermControls","cmap","estradiol",1e-08,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","E1024","estradiol, USP","C1330622","NULL","DB00783",1
"740",3465,0.105182824341649,0.05977,0.157191296854804,"preeclampsia_vs_PretermControls","cmap","sirolimus",1e-07,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","R0395","Rapamycin","C0072980","NULL","DB00877",1
"741",3470,0.154153671539488,0.00056,0.00434605597964377,"preeclampsia_vs_PretermControls","cmap","astemizole",8.8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","136","Astemizole [68844-77-9]","C0085170","68844-77-9","DB00637",1
"742",3474,0.149985998878585,9e-04,0.00626523702031603,"preeclampsia_vs_PretermControls","cmap","sertaconazole",8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","1045","Sertaconazole nitrate [99592-39-9]","C0074391","99592-39-9","DB01153",1
"743",3478,0.0924468545251194,0.14017,0.307677941705649,"preeclampsia_vs_PretermControls","cmap","zomepirac",1.28e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","779","Zomepirac sodium salt [64092-48-4]","C0149477","64092-48-4","DB04828",1
"744",3480,0.106580245552015,0.05417,0.146146395400265,"preeclampsia_vs_PretermControls","cmap","aminophenazone",1.72e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","88","Amidopyrine [58-15-1]","NULL","58-15-1","DB01424",1
"745",3484,0,1,1,"preeclampsia_vs_PretermControls","cmap","riboflavin",1.06e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","634","Riboflavine [83-88-5]","EXPT02760","83-88-5","DB00140",1
"746",3486,0.220380838782262,0,0,"preeclampsia_vs_PretermControls","cmap","clomipramine",1.14e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","269","Clomipramine hydrochloride [17321-77-6]","C0282107","17321-77-6","DB01242",1
